Gaia_RA,Gaia_Dec,LAST_RA,LAST_Dec,LAST_X,LAST_Y,LAST_idx,Var1
123.169891357422,4.87833881378174,123.169757639603,4.87823934638069,1567.880859375,1664.14440917969,1439,11204.1995719317
123.054611206055,4.88066387176514,123.054564330548,4.88057179227669,1238.68835449219,1672.78894042969,1445,27959.8837820437
122.976737976074,4.88378524780273,122.976746464436,4.88369184417993,1016.40655517578,1683.11071777344,1449,14817.3235617761
123.071060180664,4.88451480865479,123.070993078104,4.88443007908772,1285.71765136719,1683.57702636719,1451,34834.6740983931
123.0224609375,4.88949060440063,123.022425579346,4.88944273271527,1147.03820800781,1698.80505371094,1462,7949.57306181908
123.069847106934,4.89027547836304,123.069796456563,4.89018131323149,1282.41882324219,1700.1015625,1464,13045.1716616873
122.718734741211,4.89069795608521,122.718833611392,4.89056980812227,279.956604003906,1707.70678710938,1466,15112.631146004
123.202980041504,4.89147233963013,123.202781056958,4.89133212321705,1662.5712890625,1701.17224121094,1468,11049.0685840793
123.205108642578,4.8937726020813,123.204919584979,4.89363260663642,1668.73486328125,1707.73901367188,1469,15901.3115737632
122.639190673828,4.89418363571167,122.639323932038,4.89400404367468,53.035457611084,1719.16906738281,1471,11810.5001112394
122.974403381348,4.89522647857666,122.974425781298,4.89514471681973,1010.01525878906,1716.01745605469,1473,10131.7323169242
